Fri Jul  7 00:53:57 2023 | INFO  | loadConfig                               | Config loaded
Fri Jul  7 03:23:18 2023 | INFO  | updateScreen                             | Menu mode
Fri Jul  7 03:23:18 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Fri Jul  7 03:23:18 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Fri Jul  7 03:23:18 2023 | INFO  | drawGameList                             | Game list - Done
Fri Jul  7 03:23:18 2023 | INFO  | setupDecorations                         | Decorations set
Fri Jul  7 03:23:18 2023 | INFO  | updateScreen                             | Menu mode
Fri Jul  7 03:23:18 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Fri Jul  7 03:23:18 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Fri Jul  7 03:23:18 2023 | INFO  | drawGameList                             | Game list - Done
Fri Jul  7 03:23:18 2023 | INFO  | setupDecorations                         | Decorations set
Fri Jul  7 03:23:19 2023 | INFO  | updateScreen                             | Menu mode
Fri Jul  7 03:23:19 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Fri Jul  7 03:23:19 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Fri Jul  7 03:23:19 2023 | INFO  | drawGameList                             | Game list - Done
Fri Jul  7 03:23:19 2023 | INFO  | setupDecorations                         | Decorations set
Fri Jul  7 03:23:19 2023 | INFO  | updateScreen                             | Menu mode
Fri Jul  7 03:23:19 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Fri Jul  7 03:23:19 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Fri Jul  7 03:23:19 2023 | INFO  | drawGameList                             | Game list - Done
Fri Jul  7 03:23:19 2023 | INFO  | setupDecorations                         | Decorations set
Fri Jul  7 03:23:19 2023 | INFO  | updateScreen                             | Menu mode
Fri Jul  7 03:23:19 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Fri Jul  7 03:23:19 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Fri Jul  7 03:23:19 2023 | INFO  | drawGameList                             | Game list - Done
Fri Jul  7 03:23:19 2023 | INFO  | setupDecorations                         | Decorations set
Fri Jul  7 03:23:19 2023 | INFO  | updateScreen                             | Menu mode
Fri Jul  7 03:23:19 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Fri Jul  7 03:23:19 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Fri Jul  7 03:23:19 2023 | INFO  | drawGameList                             | Game list - Done
Fri Jul  7 03:23:19 2023 | INFO  | setupDecorations                         | Decorations set
Fri Jul  7 03:23:20 2023 | INFO  | updateScreen                             | Menu mode
Fri Jul  7 03:23:20 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Fri Jul  7 03:23:20 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Fri Jul  7 03:23:20 2023 | INFO  | drawGameList                             | Game list - Done
Fri Jul  7 03:23:20 2023 | INFO  | setupDecorations                         | Decorations set
Fri Jul  7 03:23:20 2023 | INFO  | updateScreen                             | Menu mode
Fri Jul  7 03:23:20 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Fri Jul  7 03:23:20 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Fri Jul  7 03:23:20 2023 | INFO  | drawGameList                             | Game list - Done
Fri Jul  7 03:23:20 2023 | INFO  | setupDecorations                         | Decorations set
Fri Jul  7 03:23:20 2023 | INFO  | updateScreen                             | Menu mode
Fri Jul  7 03:23:20 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Fri Jul  7 03:23:20 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Fri Jul  7 03:23:20 2023 | INFO  | drawGameList                             | Game list - Done
Fri Jul  7 03:23:20 2023 | INFO  | setupDecorations                         | Decorations set
Fri Jul  7 03:23:20 2023 | INFO  | updateScreen                             | Menu mode
Fri Jul  7 03:23:20 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Fri Jul  7 03:23:20 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Fri Jul  7 03:23:20 2023 | INFO  | drawGameList                             | Game list - Done
Fri Jul  7 03:23:20 2023 | INFO  | setupDecorations                         | Decorations set
Fri Jul  7 03:23:20 2023 | INFO  | updateScreen                             | Menu mode
Fri Jul  7 03:23:20 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Fri Jul  7 03:23:20 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Fri Jul  7 03:23:20 2023 | INFO  | drawGameList                             | Game list - Done
Fri Jul  7 03:23:20 2023 | INFO  | setupDecorations                         | Decorations set
Fri Jul  7 03:23:21 2023 | INFO  | updateScreen                             | Menu mode
Fri Jul  7 03:23:21 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Fri Jul  7 03:23:21 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Fri Jul  7 03:23:21 2023 | INFO  | drawGameList                             | Game list - Done
Fri Jul  7 03:23:21 2023 | INFO  | setupDecorations                         | Decorations set
Fri Jul  7 03:23:21 2023 | INFO  | updateScreen                             | Menu mode
Fri Jul  7 03:23:21 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Fri Jul  7 03:23:21 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Fri Jul  7 03:23:21 2023 | INFO  | drawGameList                             | Game list - Done
Fri Jul  7 03:23:21 2023 | INFO  | setupDecorations                         | Decorations set
Fri Jul  7 03:23:21 2023 | INFO  | updateScreen                             | Menu mode
Fri Jul  7 03:23:21 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Fri Jul  7 03:23:21 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Fri Jul  7 03:23:21 2023 | INFO  | drawGameList                             | Game list - Done
Fri Jul  7 03:23:21 2023 | INFO  | setupDecorations                         | Decorations set
Fri Jul  7 03:23:21 2023 | INFO  | updateScreen                             | Menu mode
Fri Jul  7 03:23:21 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Fri Jul  7 03:23:21 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Fri Jul  7 03:23:21 2023 | INFO  | drawGameList                             | Game list - Done
Fri Jul  7 03:23:21 2023 | INFO  | setupDecorations                         | Decorations set
Fri Jul  7 03:23:22 2023 | INFO  | updateScreen                             | Menu mode
Fri Jul  7 03:23:22 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Fri Jul  7 03:23:22 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Fri Jul  7 03:23:22 2023 | INFO  | drawGameList                             | Game list - Done
Fri Jul  7 03:23:22 2023 | INFO  | setupDecorations                         | Decorations set
Fri Jul  7 03:23:22 2023 | INFO  | updateScreen                             | Menu mode
Fri Jul  7 03:23:22 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Fri Jul  7 03:23:22 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Fri Jul  7 03:23:22 2023 | INFO  | drawGameList                             | Game list - Done
Fri Jul  7 03:23:22 2023 | INFO  | setupDecorations                         | Decorations set
Fri Jul  7 03:23:22 2023 | INFO  | updateScreen                             | Menu mode
Fri Jul  7 03:23:22 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Fri Jul  7 03:23:22 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Fri Jul  7 03:23:22 2023 | INFO  | drawGameList                             | Game list - Done
Fri Jul  7 03:23:22 2023 | INFO  | setupDecorations                         | Decorations set
Fri Jul  7 03:23:22 2023 | INFO  | updateScreen                             | Menu mode
Fri Jul  7 03:23:22 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Fri Jul  7 03:23:22 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Fri Jul  7 03:23:22 2023 | INFO  | drawGameList                             | Game list - Done
Fri Jul  7 03:23:22 2023 | INFO  | setupDecorations                         | Decorations set
Fri Jul  7 03:23:22 2023 | INFO  | updateScreen                             | Menu mode
Fri Jul  7 03:23:22 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Fri Jul  7 03:23:22 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Fri Jul  7 03:23:22 2023 | INFO  | drawGameList                             | Game list - Done
Fri Jul  7 03:23:22 2023 | INFO  | setupDecorations                         | Decorations set
Fri Jul  7 03:23:23 2023 | INFO  | updateScreen                             | Menu mode
Fri Jul  7 03:23:23 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Fri Jul  7 03:23:23 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Fri Jul  7 03:23:23 2023 | INFO  | drawGameList                             | Game list - Done
Fri Jul  7 03:23:23 2023 | INFO  | setupDecorations                         | Decorations set
Fri Jul  7 03:23:23 2023 | INFO  | updateScreen                             | Menu mode
Fri Jul  7 03:23:23 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Fri Jul  7 03:23:23 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Fri Jul  7 03:23:23 2023 | INFO  | drawGameList                             | Game list - Done
Fri Jul  7 03:23:23 2023 | INFO  | setupDecorations                         | Decorations set
Fri Jul  7 03:23:23 2023 | INFO  | updateScreen                             | Menu mode
Fri Jul  7 03:23:23 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Fri Jul  7 03:23:23 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Fri Jul  7 03:23:23 2023 | INFO  | drawGameList                             | Game list - Done
Fri Jul  7 03:23:23 2023 | INFO  | setupDecorations                         | Decorations set
Fri Jul  7 03:23:23 2023 | INFO  | updateScreen                             | Menu mode
Fri Jul  7 03:23:23 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Fri Jul  7 03:23:23 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Fri Jul  7 03:23:23 2023 | INFO  | drawGameList                             | Game list - Done
Fri Jul  7 03:23:23 2023 | INFO  | setupDecorations                         | Decorations set
Fri Jul  7 03:23:23 2023 | INFO  | updateScreen                             | Menu mode
Fri Jul  7 03:23:23 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Fri Jul  7 03:23:23 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Fri Jul  7 03:23:23 2023 | INFO  | drawGameList                             | Game list - Done
Fri Jul  7 03:23:23 2023 | INFO  | setupDecorations                         | Decorations set
Fri Jul  7 03:23:24 2023 | INFO  | updateScreen                             | Menu mode
Fri Jul  7 03:23:24 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Fri Jul  7 03:23:24 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Fri Jul  7 03:23:24 2023 | INFO  | drawGameList                             | Game list - Done
Fri Jul  7 03:23:24 2023 | INFO  | setupDecorations                         | Decorations set
Fri Jul  7 03:23:24 2023 | INFO  | updateScreen                             | Menu mode
Fri Jul  7 03:23:24 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Fri Jul  7 03:23:24 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Fri Jul  7 03:23:24 2023 | INFO  | drawGameList                             | Game list - Done
Fri Jul  7 03:23:24 2023 | INFO  | setupDecorations                         | Decorations set
Fri Jul  7 03:23:24 2023 | INFO  | updateScreen                             | Menu mode
Fri Jul  7 03:23:24 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Fri Jul  7 03:23:24 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Fri Jul  7 03:23:24 2023 | INFO  | drawGameList                             | Game list - Done
Fri Jul  7 03:23:24 2023 | INFO  | setupDecorations                         | Decorations set
Fri Jul  7 03:24:01 2023 | INFO  | Battery                                  | getBatteryLevel
Fri Jul  7 03:24:01 2023 | INFO  | Battery                                  | Battery charge: 100
