Sun Jul  9 00:15:19 2023 | INFO  | loadConfig                               | Config loaded
Sun Jul  9 00:20:49 2023 | INFO  | loadSections                             | Executable set
Sun Jul  9 00:20:49 2023 | INFO  | loadSections                             | Setting logo, background and system
Sun Jul  9 00:20:49 2023 | INFO  | loadSections                             | Set
Sun Jul  9 00:20:49 2023 | INFO  | loadSections                             | Out
Sun Jul  9 00:20:49 2023 | INFO  | loadSections                             | GAME GEAR
Sun Jul  9 00:20:49 2023 | INFO  | loadSections                             | Current exec ready
Sun Jul  9 00:20:49 2023 | INFO  | loadSections                             | free as a bird
Sun Jul  9 00:20:49 2023 | INFO  | loadSections                             | free as a bird 2
Sun Jul  9 00:20:49 2023 | INFO  | loadSections                             | Executable set
Sun Jul  9 00:20:49 2023 | INFO  | loadSections                             | Setting logo, background and system
Sun Jul  9 00:20:49 2023 | INFO  | loadSections                             | Set
Sun Jul  9 00:20:49 2023 | INFO  | loadSections                             | Out
Sun Jul  9 00:20:49 2023 | INFO  | loadSections                             | ATARI LYNX
Sun Jul  9 00:20:49 2023 | INFO  | loadSections                             | Current exec ready
Sun Jul  9 00:20:49 2023 | INFO  | loadSections                             | free as a bird
Sun Jul  9 00:20:49 2023 | INFO  | loadSections                             | free as a bird 2
Sun Jul  9 00:20:49 2023 | INFO  | loadSections                             | Executable set
Sun Jul  9 00:20:49 2023 | INFO  | loadSections                             | Setting logo, background and system
Sun Jul  9 00:20:49 2023 | INFO  | loadSections                             | Set
Sun Jul  9 00:20:49 2023 | INFO  | loadSections                             | Out
Sun Jul  9 00:20:49 2023 | INFO  | loadSections                             | NEO GEO POCKET
Sun Jul  9 00:20:49 2023 | INFO  | loadSections                             | Current exec ready
Sun Jul  9 00:20:49 2023 | INFO  | loadSections                             | free as a bird
Sun Jul  9 00:20:49 2023 | INFO  | loadSections                             | free as a bird 2
Sun Jul  9 00:20:49 2023 | INFO  | loadSections                             | Executable set
Sun Jul  9 00:20:49 2023 | INFO  | loadSections                             | Setting logo, background and system
Sun Jul  9 00:20:49 2023 | INFO  | loadSections                             | Set
Sun Jul  9 00:20:49 2023 | INFO  | loadSections                             | Out
Sun Jul  9 00:20:49 2023 | INFO  | loadSections                             | WONDERSWAN
Sun Jul  9 00:20:49 2023 | INFO  | loadSections                             | Current exec ready
Sun Jul  9 00:20:49 2023 | INFO  | loadSections                             | free as a bird
Sun Jul  9 00:20:49 2023 | INFO  | loadSections                             | free as a bird 2
Sun Jul  9 00:20:49 2023 | INFO  | loadSections                             | Executable set
Sun Jul  9 00:20:49 2023 | INFO  | loadSections                             | Setting logo, background and system
Sun Jul  9 00:20:49 2023 | INFO  | loadSections                             | Set
Sun Jul  9 00:20:49 2023 | INFO  | loadSections                             | Out
Sun Jul  9 00:20:49 2023 | INFO  | loadSections                             | POKEMON MINI
Sun Jul  9 00:20:49 2023 | INFO  | loadSections                             | Current exec ready
Sun Jul  9 00:20:49 2023 | INFO  | loadSections                             | free as a bird
Sun Jul  9 00:20:49 2023 | INFO  | loadSections                             | free as a bird 2
Sun Jul  9 00:20:49 2023 | INFO  | loadSections                             | Executable set
Sun Jul  9 00:20:49 2023 | INFO  | loadSections                             | Setting logo, background and system
Sun Jul  9 00:20:50 2023 | INFO  | loadSections                             | Set
Sun Jul  9 00:20:50 2023 | INFO  | loadSections                             | Out
Sun Jul  9 00:20:50 2023 | INFO  | loadSections                             | SUPERVISION
Sun Jul  9 00:20:50 2023 | INFO  | loadSections                             | Current exec ready
Sun Jul  9 00:20:50 2023 | INFO  | loadSections                             | free as a bird
Sun Jul  9 00:20:50 2023 | INFO  | loadSections                             | free as a bird 2
Sun Jul  9 00:20:50 2023 | INFO  | loadSections                             | Executable set
Sun Jul  9 00:20:50 2023 | INFO  | loadSections                             | Setting logo, background and system
Sun Jul  9 00:20:50 2023 | INFO  | loadSections                             | Set
Sun Jul  9 00:20:50 2023 | INFO  | loadSections                             | Out
Sun Jul  9 00:20:50 2023 | INFO  | loadSections                             | Out 1
Sun Jul  9 00:20:50 2023 | INFO  | loadSections                             | Out2
Sun Jul  9 00:20:50 2023 | INFO  | loadSections                             | Out 3
Sun Jul  9 00:20:50 2023 | INFO  | loadSections                             | Out 4
Sun Jul  9 00:20:50 2023 | INFO  | initializeFonts                          | Fonts initialized
Sun Jul  9 00:20:50 2023 | INFO  | loadSections                             | Out 5
Sun Jul  9 00:20:50 2023 | INFO  | loadSections                             | Out 6
Sun Jul  9 00:20:50 2023 | INFO  | loadSections                             | Out 7
Sun Jul  9 00:20:50 2023 | INFO  | initialSetup2                            | Loading favorites
Sun Jul  9 00:20:50 2023 | INFO  | loadFavorites                            | Loaded favorites
Sun Jul  9 00:20:50 2023 | INFO  | initSuspendTimer                         | Suspend timer initialized
Sun Jul  9 00:20:50 2023 | INFO  | determineStartingScreen                  | Loading game list
Sun Jul  9 00:20:50 2023 | INFO  | loadGameList                             | GAME BOY COLOR
Sun Jul  9 00:20:50 2023 | INFO  | loadGameList                             | Should we skip this?
Sun Jul  9 00:20:50 2023 | INFO  | loadGameList                             | No, loading game list
Sun Jul  9 00:20:50 2023 | INFO  | loadGameList                             | Scanning directory
Sun Jul  9 00:20:50 2023 | INFO  | loadGameList                             | Processing files
Sun Jul  9 00:20:50 2023 | INFO  | loadGameList                             | All files loaded
Sun Jul  9 00:20:50 2023 | INFO  | loadGameList                             | The list needs to be sorted
Sun Jul  9 00:20:50 2023 | INFO  | loadGameList                             | Finished
Sun Jul  9 00:20:50 2023 | ERROR | loadFavoritesSectionGameList             | Setting total pages
Sun Jul  9 00:20:50 2023 | INFO  | determineStartingScreen                  | Found starting screen
Sun Jul  9 00:20:50 2023 | INFO  | Battery                                  | getBatteryLevel
Sun Jul  9 00:20:50 2023 | INFO  | Battery                                  | Battery charge: 0
Sun Jul  9 00:20:50 2023 | INFO  | Battery                                  | Battery charging: 0
Sun Jul  9 00:20:50 2023 | INFO  | main                                     | Checking launch at boot
Sun Jul  9 00:20:50 2023 | INFO  | updateScreen                             | Menu mode
Sun Jul  9 00:20:50 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sun Jul  9 00:20:50 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sun Jul  9 00:20:50 2023 | INFO  | drawGameList                             | Game list - Done
Sun Jul  9 00:20:50 2023 | INFO  | setupDecorations                         | Decorations set
Sun Jul  9 00:20:50 2023 | INFO  | updateScreen                             | Menu mode
Sun Jul  9 00:20:50 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sun Jul  9 00:20:50 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sun Jul  9 00:20:50 2023 | INFO  | drawGameList                             | Game list - Done
Sun Jul  9 00:20:50 2023 | INFO  | setupDecorations                         | Decorations set
Sun Jul  9 00:20:50 2023 | INFO  | Battery                                  | getBatteryLevel
Sun Jul  9 00:20:50 2023 | INFO  | Battery                                  | Battery charge: 0
Sun Jul  9 00:20:50 2023 | INFO  | Battery                                  | Battery charging: 0
Sun Jul  9 00:20:50 2023 | INFO  | updateScreen                             | Menu mode
Sun Jul  9 00:20:50 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sun Jul  9 00:20:50 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sun Jul  9 00:20:50 2023 | INFO  | drawGameList                             | Game list - Done
Sun Jul  9 00:20:50 2023 | INFO  | setupDecorations                         | Decorations set
Sun Jul  9 00:20:50 2023 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Sun Jul  9 00:20:50 2023 | INFO  | drawRectangleToScreen                    | Filling
Sun Jul  9 00:20:50 2023 | INFO  | showConsole                              | Current console shown
Sun Jul  9 00:20:51 2023 | INFO  | theSectionHasGames                       | Directories /userdata/roms/gba/ 
Sun Jul  9 00:20:51 2023 | INFO  | theSectionHasGames                       | Looking at /userdata/roms/gba/
Sun Jul  9 00:20:51 2023 | INFO  | theSectionHasGames                       | Looking at (null)
Sun Jul  9 00:20:51 2023 | INFO  | theSectionHasGames                       | DirCounter is 1
Sun Jul  9 00:20:51 2023 | INFO  | theSectionHasGames                       | k is 0
Sun Jul  9 00:20:51 2023 | INFO  | theSectionHasGames                       | Directory /userdata/roms/gba/ has 10 files
Sun Jul  9 00:20:51 2023 | INFO  | drawRectangleToScreen                    | 640 - 480 - 0 - 0 - {30,30,130}
Sun Jul  9 00:20:51 2023 | INFO  | drawRectangleToScreen                    | Filling
Sun Jul  9 00:20:51 2023 | INFO  | showConsole                              | Current console shown
Sun Jul  9 00:20:51 2023 | INFO  | performAction                            | Loading system background
Sun Jul  9 00:20:51 2023 | INFO  | performAction                            | Loading system picture
Sun Jul  9 00:20:51 2023 | INFO  | performAction                            | Loading game list
Sun Jul  9 00:20:51 2023 | INFO  | loadGameList                             | GAME BOY ADVANCE
Sun Jul  9 00:20:51 2023 | INFO  | loadGameList                             | Should we skip this?
Sun Jul  9 00:20:51 2023 | INFO  | loadGameList                             | No, loading game list
Sun Jul  9 00:20:51 2023 | INFO  | loadGameList                             | Scanning directory
Sun Jul  9 00:20:51 2023 | INFO  | loadGameList                             | Processing files
Sun Jul  9 00:20:51 2023 | INFO  | loadGameList                             | All files loaded
Sun Jul  9 00:20:51 2023 | INFO  | loadGameList                             | The list needs to be sorted
Sun Jul  9 00:20:51 2023 | INFO  | loadGameList                             | Finished
Sun Jul  9 00:20:51 2023 | INFO  | updateScreen                             | Menu mode
Sun Jul  9 00:20:51 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sun Jul  9 00:20:51 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sun Jul  9 00:20:51 2023 | INFO  | drawGameList                             | Game list - Done
Sun Jul  9 00:20:51 2023 | INFO  | setupDecorations                         | Decorations set
Sun Jul  9 00:20:53 2023 | INFO  | updateScreen                             | Menu mode
Sun Jul  9 00:20:53 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sun Jul  9 00:20:53 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sun Jul  9 00:20:53 2023 | INFO  | drawGameList                             | Game list - Done
Sun Jul  9 00:20:53 2023 | INFO  | setupDecorations                         | Decorations set
Sun Jul  9 00:20:53 2023 | INFO  | updateScreen                             | Menu mode
Sun Jul  9 00:20:53 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sun Jul  9 00:20:53 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sun Jul  9 00:20:53 2023 | INFO  | drawGameList                             | Game list - Done
Sun Jul  9 00:20:53 2023 | INFO  | setupDecorations                         | Decorations set
Sun Jul  9 00:20:54 2023 | INFO  | updateScreen                             | Menu mode
Sun Jul  9 00:20:54 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Sun Jul  9 00:20:54 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Sun Jul  9 00:20:54 2023 | INFO  | drawGameList                             | Game list - Done
