Tue Jul 11 01:19:59 2023 | INFO  | loadConfig                               | Config loaded
Tue Jul 11 14:26:23 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Tue Jul 11 14:26:23 2023 | INFO  | recursivelyScanDirectory                 | It's a file
Tue Jul 11 14:26:23 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system/.simplemenu/section_groups/consoles.png
Tue Jul 11 14:26:23 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Tue Jul 11 14:26:23 2023 | INFO  | recursivelyScanDirectory                 | It's a file
Tue Jul 11 14:26:23 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system/.simplemenu/section_groups/home computers.png
Tue Jul 11 14:26:23 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Tue Jul 11 14:26:23 2023 | INFO  | recursivelyScanDirectory                 | It's a file
Tue Jul 11 14:26:23 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system/.simplemenu/section_groups/arcades.png
Tue Jul 11 14:26:23 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Tue Jul 11 14:26:23 2023 | INFO  | recursivelyScanDirectory                 | It's a dir
Tue Jul 11 14:26:23 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Tue Jul 11 14:26:23 2023 | INFO  | recursivelyScanDirectory                 | It's a dir
Tue Jul 11 14:26:23 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Tue Jul 11 14:26:23 2023 | INFO  | recursivelyScanDirectory                 | It's a file
Tue Jul 11 14:26:23 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system/.simplemenu/section_groups/handhelds.ini
Tue Jul 11 14:26:23 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Tue Jul 11 14:26:23 2023 | INFO  | recursivelyScanDirectory                 | It's a file
Tue Jul 11 14:26:23 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system/.simplemenu/section_groups/home computers.ini
Tue Jul 11 14:26:23 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Tue Jul 11 14:26:23 2023 | INFO  | recursivelyScanDirectory                 | It's a file
Tue Jul 11 14:26:23 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system/.simplemenu/section_groups/apps and games.ini
Tue Jul 11 14:26:23 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Tue Jul 11 14:26:23 2023 | INFO  | recursivelyScanDirectory                 | It's a file
Tue Jul 11 14:26:23 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system/.simplemenu/section_groups/arcades.ini
Tue Jul 11 14:26:23 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Tue Jul 11 14:26:23 2023 | INFO  | recursivelyScanDirectory                 | It's a file
Tue Jul 11 14:26:23 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system/.simplemenu/section_groups/consoles.ini
Tue Jul 11 14:26:23 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Tue Jul 11 14:26:23 2023 | INFO  | recursivelyScanDirectory                 | It's a file
Tue Jul 11 14:26:23 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system/.simplemenu/section_groups/handhelds.png
Tue Jul 11 14:26:23 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Tue Jul 11 14:26:23 2023 | INFO  | recursivelyScanDirectory                 | It's a file
Tue Jul 11 14:26:23 2023 | INFO  | recursivelyScanDirectory                 | /userdata/system/.simplemenu/section_groups/apps and games.png
Tue Jul 11 14:26:23 2023 | INFO  | recursivelyScanDirectory                 | Read dir
Tue Jul 11 14:26:23 2023 | INFO  | recursivelyScanDirectory                 | No entry
Tue Jul 11 14:26:23 2023 | INFO  | loadSectionGroups                        | Loading group background
Tue Jul 11 14:26:24 2023 | INFO  | loadSectionGroups                        | Loading group background
Tue Jul 11 14:26:24 2023 | INFO  | loadSectionGroups                        | Loading group background
Tue Jul 11 14:26:24 2023 | INFO  | loadSectionGroups                        | Loading group background
Tue Jul 11 14:26:24 2023 | INFO  | loadSectionGroups                        | Loading group background
Tue Jul 11 14:26:24 2023 | INFO  | loadSectionGroups                        | Loaded section groups
Tue Jul 11 14:26:24 2023 | INFO  | initialSetup2                            | Loading sections
Tue Jul 11 14:26:24 2023 | INFO  | loadSections                             | GAMES
Tue Jul 11 14:26:24 2023 | INFO  | loadSections                             | Current exec ready
Tue Jul 11 14:26:24 2023 | INFO  | loadSections                             | free as a bird
Tue Jul 11 14:26:24 2023 | INFO  | loadSections                             | free as a bird 2
Tue Jul 11 14:26:24 2023 | INFO  | loadSections                             | Executable set
Tue Jul 11 14:26:24 2023 | INFO  | loadSections                             | Setting logo, background and system
Tue Jul 11 14:26:24 2023 | INFO  | loadSections                             | Loading system logo
Tue Jul 11 14:26:24 2023 | INFO  | loadSections                             | Loading system background
Tue Jul 11 14:26:24 2023 | INFO  | loadSections                             | Loading system picture
Tue Jul 11 14:26:24 2023 | INFO  | loadSections                             | Set
Tue Jul 11 14:26:24 2023 | INFO  | loadSections                             | Out
Tue Jul 11 14:26:24 2023 | INFO  | loadSections                             | APPS
Tue Jul 11 14:26:24 2023 | INFO  | loadSections                             | Current exec ready
Tue Jul 11 14:26:24 2023 | INFO  | loadSections                             | free as a bird
Tue Jul 11 14:26:24 2023 | INFO  | loadSections                             | free as a bird 2
Tue Jul 11 14:26:24 2023 | INFO  | loadSections                             | Executable set
Tue Jul 11 14:26:24 2023 | INFO  | loadSections                             | Setting logo, background and system
Tue Jul 11 14:26:24 2023 | INFO  | loadSections                             | Set
Tue Jul 11 14:26:24 2023 | INFO  | loadSections                             | Out
Tue Jul 11 14:26:24 2023 | INFO  | loadSections                             | Out 1
Tue Jul 11 14:26:24 2023 | INFO  | loadSections                             | Out2
Tue Jul 11 14:26:24 2023 | INFO  | loadSections                             | Out 3
Tue Jul 11 14:26:24 2023 | INFO  | loadSections                             | Out 4
Tue Jul 11 14:26:24 2023 | INFO  | initializeFonts                          | Fonts initialized
Tue Jul 11 14:26:24 2023 | INFO  | loadSections                             | Out 5
Tue Jul 11 14:26:24 2023 | INFO  | loadSections                             | Out 6
Tue Jul 11 14:26:25 2023 | INFO  | loadSections                             | Out 7
Tue Jul 11 14:26:25 2023 | INFO  | initialSetup2                            | Loading favorites
Tue Jul 11 14:26:25 2023 | INFO  | loadFavorites                            | Loaded favorites
Tue Jul 11 14:26:25 2023 | INFO  | initSuspendTimer                         | Suspend timer initialized
Tue Jul 11 14:26:25 2023 | INFO  | determineStartingScreen                  | Loading game list
Tue Jul 11 14:26:25 2023 | INFO  | loadGameList                             | GAMES
Tue Jul 11 14:26:25 2023 | INFO  | loadGameList                             | Should we skip this?
Tue Jul 11 14:26:25 2023 | INFO  | loadGameList                             | No, loading game list
Tue Jul 11 14:26:25 2023 | INFO  | loadGameList                             | Scanning directory
Tue Jul 11 14:26:25 2023 | INFO  | loadGameList                             | Processing files
Tue Jul 11 14:26:25 2023 | INFO  | loadGameList                             | All files loaded
Tue Jul 11 14:26:25 2023 | INFO  | loadGameList                             | Scanning directory
Tue Jul 11 14:26:25 2023 | INFO  | loadGameList                             | Processing files
Tue Jul 11 14:26:25 2023 | INFO  | loadGameList                             | All files loaded
Tue Jul 11 14:26:25 2023 | INFO  | loadGameList                             | The list needs to be sorted
Tue Jul 11 14:26:25 2023 | INFO  | loadGameList                             | Finished
Tue Jul 11 14:26:25 2023 | ERROR | loadFavoritesSectionGameList             | Setting total pages
Tue Jul 11 14:26:25 2023 | INFO  | determineStartingScreen                  | Found starting screen
Tue Jul 11 14:26:25 2023 | INFO  | Battery                                  | getBatteryLevel
Tue Jul 11 14:26:25 2023 | INFO  | Battery                                  | Battery charge: 100
Tue Jul 11 14:26:25 2023 | INFO  | Battery                                  | Battery charging: 1
Tue Jul 11 14:26:25 2023 | INFO  | main                                     | Checking launch at boot
Tue Jul 11 14:26:25 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 14:26:25 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 14:26:25 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 14:26:25 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 14:26:25 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 14:26:25 2023 | INFO  | Battery                                  | getBatteryLevel
Tue Jul 11 14:26:25 2023 | INFO  | Battery                                  | Battery charge: 100
Tue Jul 11 14:26:25 2023 | INFO  | Battery                                  | Battery charging: 1
Tue Jul 11 14:26:25 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 14:26:25 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 14:26:25 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 14:26:25 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 14:26:25 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 14:27:25 2023 | INFO  | Battery                                  | getBatteryLevel
Tue Jul 11 14:27:25 2023 | INFO  | Battery                                  | Battery charge: 100
Tue Jul 11 14:27:25 2023 | INFO  | Battery                                  | Battery charging: 1
Tue Jul 11 14:27:25 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 14:27:25 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 14:27:25 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 14:27:25 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 14:27:25 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 14:27:58 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 14:27:58 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 14:27:58 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 14:27:58 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 14:27:58 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 14:27:59 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 14:27:59 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 14:27:59 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 14:27:59 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 14:27:59 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 14:27:59 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 14:27:59 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 14:27:59 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 14:27:59 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 14:27:59 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 14:27:59 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 14:27:59 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 14:27:59 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 14:27:59 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 14:27:59 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 14:27:59 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 14:27:59 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
Tue Jul 11 14:27:59 2023 | INFO  | displayGamePictureInMenu                 | Displayed game picture
Tue Jul 11 14:27:59 2023 | INFO  | drawGameList                             | Game list - Done
Tue Jul 11 14:27:59 2023 | INFO  | setupDecorations                         | Decorations set
Tue Jul 11 14:27:59 2023 | INFO  | updateScreen                             | Menu mode
Tue Jul 11 14:27:59 2023 | INFO  | displayGamePictureInMenu                 | Displaying...
