Thu Jul  6 14:46:14 2023 | INFO  | loadConfig                               | Config loaded
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | Next line 2
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | ---
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       |  
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       |  
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       |  
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Thu Jul  6 16:36:41 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 434 - {229,229,229}
Thu Jul  6 16:36:41 2023 | INFO  | drawRectangleToScreen                    | Filling
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | Next line 1
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | Next line 2
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | ---
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | Out of the loop
Thu Jul  6 16:36:41 2023 | INFO  | drawRectangleToScreen                    | 640 - 44 - 0 - 436 - {37,50,56}
Thu Jul  6 16:36:41 2023 | INFO  | drawRectangleToScreen                    | Filling
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | Drawing Footer
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | Setting options and values
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | Drawing shit
Thu Jul  6 16:36:41 2023 | INFO  | drawRectangleToScreen                    | 640 - 436 - 0 - 44 - {250,250,250}
Thu Jul  6 16:36:41 2023 | INFO  | drawRectangleToScreen                    | Filling
Thu Jul  6 16:36:41 2023 | INFO  | drawRectangleToScreen                    | 640 - 84 - 0 - 0 - {37,50,56}
Thu Jul  6 16:36:41 2023 | INFO  | drawRectangleToScreen                    | Filling
Thu Jul  6 16:36:41 2023 | INFO  | drawRectangleToScreen                    | 640 - 8 - 0 - 84 - {121,121,121}
Thu Jul  6 16:36:41 2023 | INFO  | drawRectangleToScreen                    | Filling
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | Positioning batt 1
Thu Jul  6 16:36:41 2023 | INFO  | drawRectangleToScreen                    | 640 - 8 - 0 - 84 - {80,80,255}
Thu Jul  6 16:36:41 2023 | INFO  | drawRectangleToScreen                    | Filling
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | Defining number of items
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | About to go through items
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | Session 
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | Chosen setting
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | Session 
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | quit
Thu Jul  6 16:36:41 2023 | INFO  | drawRectangleToScreen                    | 640 - 38 - 0 - 92 - {225,225,225}
Thu Jul  6 16:36:41 2023 | INFO  | drawRectangleToScreen                    | Filling
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Thu Jul  6 16:36:41 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 130 - {229,229,229}
Thu Jul  6 16:36:41 2023 | INFO  | drawRectangleToScreen                    | Filling
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | Next line 1
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | Next line 2
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | ---
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | Theme 
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | Theme 
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | ATC Elegant Color
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Thu Jul  6 16:36:41 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 168 - {229,229,229}
Thu Jul  6 16:36:41 2023 | INFO  | drawRectangleToScreen                    | Filling
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | Next line 1
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | Next line 2
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | ---
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | Appearance 
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | Appearance 
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       |  
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Thu Jul  6 16:36:41 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 206 - {229,229,229}
Thu Jul  6 16:36:41 2023 | INFO  | drawRectangleToScreen                    | Filling
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | Next line 1
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | Next line 2
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | ---
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | System 
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | System 
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       |  
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Thu Jul  6 16:36:41 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 244 - {229,229,229}
Thu Jul  6 16:36:41 2023 | INFO  | drawRectangleToScreen                    | Filling
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | Next line 1
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | Next line 2
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | ---
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | Help 
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | Help 
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       |  
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Thu Jul  6 16:36:41 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 282 - {229,229,229}
Thu Jul  6 16:36:41 2023 | INFO  | drawRectangleToScreen                    | Filling
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | Next line 1
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | Next line 2
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | ---
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       |  
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       |  
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       |  
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Thu Jul  6 16:36:41 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 320 - {229,229,229}
Thu Jul  6 16:36:41 2023 | INFO  | drawRectangleToScreen                    | Filling
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | Next line 1
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | Next line 2
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | ---
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       |  
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       |  
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       |  
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Thu Jul  6 16:36:41 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 358 - {229,229,229}
Thu Jul  6 16:36:41 2023 | INFO  | drawRectangleToScreen                    | Filling
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | Next line 1
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | Next line 2
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | ---
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       |  
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       |  
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       |  
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Thu Jul  6 16:36:41 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 396 - {229,229,229}
Thu Jul  6 16:36:41 2023 | INFO  | drawRectangleToScreen                    | Filling
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | Next line 1
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | Next line 2
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | ---
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       |  
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       |  
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       |  
Thu Jul  6 16:36:41 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Thu Jul  6 16:36:41 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 434 - {229,229,229}
Thu Jul  6 16:36:41 2023 | INFO  | drawRectangleToScreen                    | Filling
Thu Jul  6 16:36:42 2023 | INFO  | drawSettingsScreen                       | Next line 1
Thu Jul  6 16:36:42 2023 | INFO  | drawSettingsScreen                       | Next line 2
Thu Jul  6 16:36:42 2023 | INFO  | drawSettingsScreen                       | ---
Thu Jul  6 16:36:42 2023 | INFO  | drawSettingsScreen                       | Out of the loop
Thu Jul  6 16:36:42 2023 | INFO  | drawRectangleToScreen                    | 640 - 44 - 0 - 436 - {37,50,56}
Thu Jul  6 16:36:42 2023 | INFO  | drawRectangleToScreen                    | Filling
Thu Jul  6 16:36:42 2023 | INFO  | drawSettingsScreen                       | Drawing Footer
Thu Jul  6 16:36:42 2023 | INFO  | drawSettingsScreen                       | Setting options and values
Thu Jul  6 16:36:42 2023 | INFO  | drawSettingsScreen                       | Drawing shit
Thu Jul  6 16:36:42 2023 | INFO  | drawRectangleToScreen                    | 640 - 436 - 0 - 44 - {250,250,250}
Thu Jul  6 16:36:42 2023 | INFO  | drawRectangleToScreen                    | Filling
Thu Jul  6 16:36:42 2023 | INFO  | drawRectangleToScreen                    | 640 - 84 - 0 - 0 - {37,50,56}
Thu Jul  6 16:36:42 2023 | INFO  | drawRectangleToScreen                    | Filling
Thu Jul  6 16:36:42 2023 | INFO  | drawRectangleToScreen                    | 640 - 8 - 0 - 84 - {121,121,121}
Thu Jul  6 16:36:42 2023 | INFO  | drawRectangleToScreen                    | Filling
Thu Jul  6 16:36:42 2023 | INFO  | drawSettingsScreen                       | Positioning batt 1
Thu Jul  6 16:36:42 2023 | INFO  | drawRectangleToScreen                    | 640 - 8 - 0 - 84 - {80,80,255}
Thu Jul  6 16:36:42 2023 | INFO  | drawRectangleToScreen                    | Filling
Thu Jul  6 16:36:42 2023 | INFO  | drawSettingsScreen                       | Defining number of items
Thu Jul  6 16:36:42 2023 | INFO  | drawSettingsScreen                       | About to go through items
Thu Jul  6 16:36:42 2023 | INFO  | drawSettingsScreen                       | Session 
Thu Jul  6 16:36:42 2023 | INFO  | drawSettingsScreen                       | Chosen setting
Thu Jul  6 16:36:42 2023 | INFO  | drawSettingsScreen                       | Session 
Thu Jul  6 16:36:42 2023 | INFO  | drawSettingsScreen                       | quit
Thu Jul  6 16:36:42 2023 | INFO  | drawRectangleToScreen                    | 640 - 38 - 0 - 92 - {225,225,225}
Thu Jul  6 16:36:42 2023 | INFO  | drawRectangleToScreen                    | Filling
Thu Jul  6 16:36:42 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Thu Jul  6 16:36:42 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 130 - {229,229,229}
Thu Jul  6 16:36:42 2023 | INFO  | drawRectangleToScreen                    | Filling
Thu Jul  6 16:36:42 2023 | INFO  | drawSettingsScreen                       | Next line 1
Thu Jul  6 16:36:42 2023 | INFO  | drawSettingsScreen                       | Next line 2
Thu Jul  6 16:36:42 2023 | INFO  | drawSettingsScreen                       | ---
Thu Jul  6 16:36:42 2023 | INFO  | drawSettingsScreen                       | Theme 
Thu Jul  6 16:36:42 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Thu Jul  6 16:36:42 2023 | INFO  | drawSettingsScreen                       | Theme 
Thu Jul  6 16:36:42 2023 | INFO  | drawSettingsScreen                       | ATC Elegant Color
Thu Jul  6 16:36:42 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Thu Jul  6 16:36:42 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 168 - {229,229,229}
Thu Jul  6 16:36:42 2023 | INFO  | drawRectangleToScreen                    | Filling
Thu Jul  6 16:36:42 2023 | INFO  | drawSettingsScreen                       | Next line 1
Thu Jul  6 16:36:42 2023 | INFO  | drawSettingsScreen                       | Next line 2
Thu Jul  6 16:36:42 2023 | INFO  | drawSettingsScreen                       | ---
Thu Jul  6 16:36:42 2023 | INFO  | drawSettingsScreen                       | Appearance 
Thu Jul  6 16:36:42 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Thu Jul  6 16:36:42 2023 | INFO  | drawSettingsScreen                       | Appearance 
Thu Jul  6 16:36:42 2023 | INFO  | drawSettingsScreen                       |  
Thu Jul  6 16:36:42 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Thu Jul  6 16:36:42 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 206 - {229,229,229}
Thu Jul  6 16:36:42 2023 | INFO  | drawRectangleToScreen                    | Filling
Thu Jul  6 16:36:42 2023 | INFO  | drawSettingsScreen                       | Next line 1
Thu Jul  6 16:36:42 2023 | INFO  | drawSettingsScreen                       | Next line 2
Thu Jul  6 16:36:42 2023 | INFO  | drawSettingsScreen                       | ---
Thu Jul  6 16:36:42 2023 | INFO  | drawSettingsScreen                       | System 
Thu Jul  6 16:36:42 2023 | INFO  | drawSettingsScreen                       | Non-Chosen setting
Thu Jul  6 16:36:42 2023 | INFO  | drawSettingsScreen                       | System 
Thu Jul  6 16:36:42 2023 | INFO  | drawSettingsScreen                       |  
Thu Jul  6 16:36:42 2023 | INFO  | drawSettingsScreen                       | Drawing rect
Thu Jul  6 16:36:42 2023 | INFO  | drawRectangleToScreen                    | 640 - 2 - 0 - 244 - {229,229,229}
Thu Jul  6 16:36:42 2023 | INFO  | drawRectangleToScreen                    | Filling
